replicate,condition,pre_primary,post_primary,improvement,pre_lines_cleared,post_lines_cleared,lines_improvement,pre_elo,training_steps,tutorial,pre_hole_avoidance,pre_stack_height_management,pre_surface_smoothness,pre_line_clearing_efficiency,post_hole_avoidance,post_stack_height_management,post_surface_smoothness,post_line_clearing_efficiency
5,control,26.833333333333332,26.166666666666668,-0.6666666666666643,0.0,0.6666666666666666,0.6666666666666666,1500.0,40,ordinary_practice,-35.50910794602699,-12.903882582518264,-19.832330858380335,0.0,-35.627449494949495,-12.826335667891733,-18.343747428518594,0.022105263157894735
5,rating_only,26.833333333333332,26.166666666666668,-0.6666666666666643,0.0,0.6666666666666666,0.6666666666666666,1500.0,40,rating_tier_board,-35.50910794602699,-12.903882582518264,-19.832330858380335,0.0,-36.00623737373737,-12.826335667891733,-18.131626216397382,0.022105263157894735
5,rating_history,26.833333333333332,27.0,0.16666666666666785,0.0,0.0,0.0,1500.0,40,hole_management,-35.50910794602699,-12.903882582518264,-19.832330858380335,0.0,-42.318222191814144,-13.927027306452594,-19.213233290762027,0.0
6,control,26.333333333333332,26.5,0.16666666666666785,0.0,0.0,0.0,1500.0,40,ordinary_practice,-34.26835164835165,-13.319358974358973,-21.975714285714286,0.0,-36.54990028490029,-13.128062678062678,-20.99426400759734,0.0
6,rating_only,26.333333333333332,26.5,0.16666666666666785,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-34.26835164835165,-13.319358974358973,-21.975714285714286,0.0,-36.96574074074074,-13.12932098765432,-19.291820987654322,0.005555555555555556
6,rating_history,26.333333333333332,26.833333333333332,0.5,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,hole_management,-34.26835164835165,-13.319358974358973,-21.975714285714286,0.0,-36.20757936507937,-13.33170634920635,-19.887667548500882,0.005555555555555556
7,control,27.666666666666668,27.666666666666668,0.0,0.0,0.0,0.0,1500.0,40,ordinary_practice,-38.38829300754588,-13.259872683723259,-19.36209294111593,0.0,-36.28740747757989,-13.088958570165467,-19.569086985811122,0.0
7,rating_only,27.666666666666668,29.333333333333332,1.6666666666666643,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,rating_tier_board,-38.38829300754588,-13.259872683723259,-19.36209294111593,0.0,-33.244875610500614,-13.054964133089133,-19.074942765567766,0.010416666666666666
7,rating_history,27.666666666666668,29.333333333333332,1.6666666666666643,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,hole_management,-38.38829300754588,-13.259872683723259,-19.36209294111593,0.0,-33.244875610500614,-13.054964133089133,-19.074942765567766,0.010416666666666666
8,control,26.5,27.5,1.0,0.0,0.0,0.0,1500.0,40,ordinary_practice,-36.013192767042405,-13.046296296296296,-18.942138016639827,0.0,-38.28274388446802,-13.20500442086649,-16.56880341880342,0.0
8,rating_only,26.5,27.0,0.5,0.0,0.0,0.0,1500.0,40,rating_tier_board,-36.013192767042405,-13.046296296296296,-18.942138016639827,0.0,-36.275986552028215,-12.950810185185185,-17.337549603174605,0.0
8,rating_history,26.5,28.833333333333332,2.333333333333332,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,height_management,-36.013192767042405,-13.046296296296296,-18.942138016639827,0.0,-39.24491927825261,-13.1837881095065,-14.599469291351475,0.005208333333333333
9,control,28.333333333333332,27.5,-0.8333333333333321,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-40.14205115871783,-13.823455248455248,-17.620491545491547,0.005050505050505051,-39.368976427631466,-13.58147479351722,-18.599709885200767,0.005208333333333333
9,rating_only,28.333333333333332,27.0,-1.3333333333333321,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-40.14205115871783,-13.823455248455248,-17.620491545491547,0.005050505050505051,-39.65648233296667,-13.138501748541486,-16.761849153737888,0.005952380952380952
9,rating_history,28.333333333333332,27.333333333333332,-1.0,0.16666666666666666,0.8333333333333334,0.6666666666666667,1500.0,40,surface_management,-40.14205115871783,-13.823455248455248,-17.620491545491547,0.005050505050505051,-42.22389261972595,-13.604541446208113,-18.49701702618369,0.025617283950617284
10,control,27.0,28.5,1.5,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-33.92436339522546,-13.554152456738663,-23.43297903246179,0.0,-35.99991896938736,-13.009153349311395,-16.350192624797508,0.005050505050505051
10,rating_only,27.0,27.666666666666668,0.6666666666666679,0.0,0.0,0.0,1500.0,40,rating_tier_board,-33.92436339522546,-13.554152456738663,-23.43297903246179,0.0,-41.44248431520171,-13.6948639735868,-18.325433057280883,0.0
10,rating_history,27.0,27.833333333333332,0.8333333333333321,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,surface_management,-33.92436339522546,-13.554152456738663,-23.43297903246179,0.0,-40.98491123071027,-13.480515137782472,-16.019788529217525,0.010426849136526556
11,control,26.833333333333332,25.166666666666668,-1.6666666666666643,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-42.99007553577446,-13.746756031702269,-17.198728342545547,0.005952380952380952,-40.86993284493285,-13.14696275946276,-20.03507326007326,0.006410256410256411
11,rating_only,26.833333333333332,27.5,0.6666666666666679,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-42.99007553577446,-13.746756031702269,-17.198728342545547,0.005952380952380952,-40.3631381602646,-13.500068769034286,-18.076235386580215,0.0
11,rating_history,26.833333333333332,27.5,0.6666666666666679,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,hole_management,-42.99007553577446,-13.746756031702269,-17.198728342545547,0.005952380952380952,-40.3631381602646,-13.500068769034286,-18.076235386580215,0.0
12,control,27.833333333333332,27.333333333333332,-0.5,0.3333333333333333,0.3333333333333333,0.0,1500.0,40,ordinary_practice,-36.232771363934006,-12.88763839012787,-20.252750057678238,0.01093189964157706,-39.659750241793255,-13.454550680303369,-19.766335114507157,0.012839506172839505
12,rating_only,27.833333333333332,27.333333333333332,-0.5,0.3333333333333333,0.16666666666666666,-0.16666666666666666,1500.0,40,rating_tier_board,-36.232771363934006,-12.88763839012787,-20.252750057678238,0.01093189964157706,-40.645024156877604,-13.878383410172203,-18.806657482842827,0.005208333333333333
12,rating_history,27.833333333333332,27.333333333333332,-0.5,0.3333333333333333,0.16666666666666666,-0.16666666666666666,1500.0,40,hole_management,-36.232771363934006,-12.88763839012787,-20.252750057678238,0.01093189964157706,-41.678486757051,-14.059645344980098,-19.236861603953322,0.005208333333333333
13,control,26.0,25.833333333333332,-0.16666666666666785,0.0,0.0,0.0,1500.0,40,ordinary_practice,-38.71427994844662,-13.332197463030797,-20.76598019264686,0.0,-37.712107279693484,-13.4803995621237,-19.93651067323481,0.0
13,rating_only,26.0,26.833333333333332,0.8333333333333321,0.0,0.0,0.0,1500.0,40,rating_tier_board,-38.71427994844662,-13.332197463030797,-20.76598019264686,0.0,-37.114501915708814,-13.800418719211823,-19.6709934318555,0.0
13,rating_history,26.0,26.833333333333332,0.8333333333333321,0.0,0.0,0.0,1500.0,40,hole_management,-38.71427994844662,-13.332197463030797,-20.76598019264686,0.0,-37.0033908045977,-13.800418719211823,-19.691826765188836,0.0
14,control,27.5,26.333333333333332,-1.1666666666666679,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-37.451881631299734,-13.914261504778747,-21.358703317755044,0.005208333333333333,-36.590757061436726,-12.71646766157011,-18.770297172333656,0.0
14,rating_only,27.5,27.0,-0.5,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-37.451881631299734,-13.914261504778747,-21.358703317755044,0.005208333333333333,-38.00517035389115,-13.064852579683873,-18.310567983630644,0.005376344086021505
14,rating_history,27.5,29.166666666666668,1.6666666666666679,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,height_management,-37.451881631299734,-13.914261504778747,-21.358703317755044,0.005208333333333333,-36.683257688355944,-13.23308779686236,-17.413172443947378,0.005050505050505051
15,control,27.333333333333332,28.0,0.6666666666666679,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-38.86914300976801,-13.226692867317867,-17.828680385972053,0.005208333333333333,-37.55194926936862,-13.555467328370554,-19.66258340226082,0.0
15,rating_only,27.333333333333332,30.0,2.666666666666668,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-38.86914300976801,-13.226692867317867,-17.828680385972053,0.005208333333333333,-35.293962399123686,-13.866339167952072,-20.0329378013249,0.0045045045045045045
15,rating_history,27.333333333333332,30.0,2.666666666666668,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,hole_management,-38.86914300976801,-13.226692867317867,-17.828680385972053,0.005208333333333333,-35.293962399123686,-13.866339167952072,-20.0329378013249,0.0045045045045045045
16,control,26.833333333333332,27.333333333333332,0.5,0.5,0.16666666666666666,-0.33333333333333337,1500.0,40,ordinary_practice,-41.13468565251174,-13.393454950846255,-17.476690398973005,0.015656565656565657,-34.9773995480892,-12.617184071781773,-15.635558502799881,0.005555555555555556
16,rating_only,26.833333333333332,25.666666666666668,-1.1666666666666643,0.5,0.0,-0.5,1500.0,40,rating_tier_board,-41.13468565251174,-13.393454950846255,-17.476690398973005,0.015656565656565657,-37.38435916606206,-13.765874490512171,-22.62847867376853,0.0
16,rating_history,26.833333333333332,25.5,-1.3333333333333321,0.5,0.16666666666666666,-0.33333333333333337,1500.0,40,height_management,-41.13468565251174,-13.393454950846255,-17.476690398973005,0.015656565656565657,-35.36621212121212,-13.257792207792207,-22.979588744588746,0.005952380952380952
17,control,27.333333333333332,27.5,0.16666666666666785,0.5,0.16666666666666666,-0.33333333333333337,1500.0,40,ordinary_practice,-40.18561728395062,-13.366108906525573,-19.812461419753085,0.017827380952380952,-36.51968864468864,-13.24773775607109,-18.57255121421788,0.005555555555555556
17,rating_only,27.333333333333332,27.0,-0.33333333333333215,0.5,0.0,-0.5,1500.0,40,rating_tier_board,-40.18561728395062,-13.366108906525573,-19.812461419753085,0.017827380952380952,-36.01042938542938,-13.127984669651337,-18.555267263600598,0.0
17,rating_history,27.333333333333332,27.5,0.16666666666666785,0.5,0.16666666666666666,-0.33333333333333337,1500.0,40,hole_management,-40.18561728395062,-13.366108906525573,-19.812461419753085,0.017827380952380952,-36.51968864468864,-13.24773775607109,-18.57255121421788,0.005555555555555556
18,control,26.0,28.0,2.0,0.0,0.0,0.0,1500.0,40,ordinary_practice,-37.29490231990232,-13.207942745660137,-21.50417635504592,0.0,-39.574951923076924,-13.558173076923078,-19.772777777777776,0.0
18,rating_only,26.0,26.833333333333332,0.8333333333333321,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-37.29490231990232,-13.207942745660137,-21.50417635504592,0.0,-41.52444444444445,-13.704325396825396,-18.345357142857143,0.005952380952380952
18,rating_history,26.0,29.5,3.5,0.0,0.0,0.0,1500.0,40,height_management,-37.29490231990232,-13.207942745660137,-21.50417635504592,0.0,-35.29118279569892,-13.452186379928316,-18.415304659498208,0.0
19,control,26.5,29.0,2.5,0.0,0.5,0.5,1500.0,40,ordinary_practice,-38.37585519206209,-13.088291580705373,-17.233794740806236,0.0,-40.37860539427256,-13.839038056729212,-18.017233050141595,0.01584813653779171
19,rating_only,26.5,29.833333333333332,3.333333333333332,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-38.37585519206209,-13.088291580705373,-17.233794740806236,0.0,-37.76953593474427,-13.541222442680777,-16.95814704585538,0.0047619047619047615
19,rating_history,26.5,29.833333333333332,3.333333333333332,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,height_management,-38.37585519206209,-13.088291580705373,-17.233794740806236,0.0,-37.793648589065256,-13.541222442680777,-16.968563712522048,0.0047619047619047615
20,control,29.666666666666668,26.833333333333332,-2.8333333333333357,0.3333333333333333,0.3333333333333333,0.0,1500.0,40,ordinary_practice,-39.58848997105046,-14.015327750206783,-17.857901674937967,0.010584677419354838,-40.77309523809524,-14.349365079365079,-21.899047619047618,0.011111111111111112
20,rating_only,29.666666666666668,27.5,-2.166666666666668,0.3333333333333333,0.16666666666666666,-0.16666666666666666,1500.0,40,rating_tier_board,-39.58848997105046,-14.015327750206783,-17.857901674937967,0.010584677419354838,-37.036786916786916,-13.498231521564856,-19.852318422318422,0.005050505050505051
20,rating_history,29.666666666666668,27.5,-2.166666666666668,0.3333333333333333,0.16666666666666666,-0.16666666666666666,1500.0,40,hole_management,-39.58848997105046,-14.015327750206783,-17.857901674937967,0.010584677419354838,-37.036786916786916,-13.498231521564856,-19.852318422318422,0.005050505050505051
21,control,27.166666666666668,29.166666666666668,2.0,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,ordinary_practice,-36.10758377425044,-12.868602316159787,-18.308435551251645,0.0,-39.28419484215007,-13.111623647240707,-16.1482156460756,0.008771929824561403
21,rating_only,27.166666666666668,29.666666666666668,2.5,0.0,0.5,0.5,1500.0,40,rating_tier_board,-36.10758377425044,-12.868602316159787,-18.308435551251645,0.0,-37.150422793202964,-13.082988910036324,-17.129515599343186,0.01636904761904762
21,rating_history,27.166666666666668,29.166666666666668,2.0,0.0,0.5,0.5,1500.0,40,hole_management,-36.10758377425044,-12.868602316159787,-18.308435551251645,0.0,-32.9741075229581,-12.402794916875376,-19.319481625228754,0.01584813653779171
22,control,26.666666666666668,27.833333333333332,1.1666666666666643,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-39.118469893593506,-13.705199630576868,-21.77922010672224,0.004901960784313725,-36.63582375478927,-13.124316730523628,-18.04056619838229,0.006172839506172839
22,rating_only,26.666666666666668,27.333333333333332,0.6666666666666643,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-39.118469893593506,-13.705199630576868,-21.77922010672224,0.004901960784313725,-38.88624464823865,-13.822805858975274,-20.941105204973272,0.005050505050505051
22,rating_history,26.666666666666668,28.666666666666668,2.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,surface_management,-39.118469893593506,-13.705199630576868,-21.77922010672224,0.004901960784313725,-38.97912936173585,-13.774761943287974,-18.229687439373038,0.00980392156862745
23,control,25.5,26.833333333333332,1.3333333333333321,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-40.700449818380854,-13.467753271632581,-21.08673483604518,0.0,-38.39710326714949,-13.661070787357644,-19.01465183413584,0.005747126436781609
23,rating_only,25.5,26.833333333333332,1.3333333333333321,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-40.700449818380854,-13.467753271632581,-21.08673483604518,0.0,-38.39710326714949,-13.661070787357644,-19.01465183413584,0.005747126436781609
23,rating_history,25.5,28.333333333333332,2.833333333333332,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,hole_management,-40.700449818380854,-13.467753271632581,-21.08673483604518,0.0,-39.37456626387661,-13.629661490689212,-16.394076636057704,0.004901960784313725
24,control,28.833333333333332,26.833333333333332,-2.0,0.0,0.5,0.5,1500.0,40,ordinary_practice,-36.61197792157944,-13.160321769733535,-16.63661983201515,0.0,-46.730152448097506,-13.913793615225158,-17.397080440834372,0.016308243727598565
24,rating_only,28.833333333333332,25.5,-3.333333333333332,0.0,0.0,0.0,1500.0,40,rating_tier_board,-36.61197792157944,-13.160321769733535,-16.63661983201515,0.0,-40.20809940697872,-13.379487856757972,-21.3656895286493,0.0
24,rating_history,28.833333333333332,25.333333333333332,-3.5,0.0,0.0,0.0,1500.0,40,height_management,-36.61197792157944,-13.160321769733535,-16.63661983201515,0.0,-42.55850088183422,-13.486393298059964,-18.530405643738977,0.0
25,control,28.833333333333332,25.666666666666668,-3.1666666666666643,0.0,0.0,0.0,1500.0,40,ordinary_practice,-34.8439680035488,-13.776174234700266,-18.178155124118614,0.0,-38.022716049382716,-13.210704789038122,-21.473631121964456,0.0
25,rating_only,28.833333333333332,28.666666666666668,-0.1666666666666643,0.0,0.0,0.0,1500.0,40,rating_tier_board,-34.8439680035488,-13.776174234700266,-18.178155124118614,0.0,-34.3886198461829,-13.119236212826767,-16.97643175100238,0.0
25,rating_history,28.833333333333332,25.833333333333332,-3.0,0.0,0.0,0.0,1500.0,40,hole_management,-34.8439680035488,-13.776174234700266,-18.178155124118614,0.0,-38.726875289461496,-13.122641245514808,-20.88885866793913,0.0
26,control,30.166666666666668,27.0,-3.166666666666668,0.5,0.3333333333333333,-0.16666666666666669,1500.0,40,ordinary_practice,-38.81144731040564,-13.143986992945326,-15.763133818342151,0.013888888888888888,-40.96928427282594,-13.599530423280424,-19.51201558472392,0.010416666666666666
26,rating_only,30.166666666666668,29.333333333333332,-0.8333333333333357,0.5,0.5,0.0,1500.0,40,rating_tier_board,-38.81144731040564,-13.143986992945326,-15.763133818342151,0.013888888888888888,-40.41630470822281,-13.94544927055703,-19.740592764515178,0.016826923076923076
26,rating_history,30.166666666666668,30.166666666666668,0.0,0.5,0.6666666666666666,0.16666666666666663,1500.0,40,hole_management,-38.81144731040564,-13.143986992945326,-15.763133818342151,0.013888888888888888,-37.52088604642484,-13.543040472458575,-18.62616528586356,0.020517676767676768
27,control,28.833333333333332,26.5,-2.333333333333332,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-37.0623930549737,-13.54914350882093,-19.543507424475166,0.005050505050505051,-40.34084588251255,-13.541234228734229,-20.13727784561118,0.0
27,rating_only,28.833333333333332,26.333333333333332,-2.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-37.0623930549737,-13.54914350882093,-19.543507424475166,0.005050505050505051,-40.15434411267745,-13.624848491227802,-19.087931704311014,0.0
27,rating_history,28.833333333333332,28.5,-0.33333333333333215,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,height_management,-37.0623930549737,-13.54914350882093,-19.543507424475166,0.005050505050505051,-38.975910882228085,-13.710779930941221,-17.188850322318064,0.009523809523809523
28,control,30.5,26.166666666666668,-4.333333333333332,0.6666666666666666,0.3333333333333333,-0.3333333333333333,1500.0,40,ordinary_practice,-32.85127521928096,-13.096857410881801,-17.61823828968736,0.017097082735533238,-41.978871988400115,-13.303140114014282,-17.786648933956858,0.011919965942954448
28,rating_only,30.5,27.833333333333332,-2.666666666666668,0.6666666666666666,0.16666666666666666,-0.5,1500.0,40,rating_tier_board,-32.85127521928096,-13.096857410881801,-17.61823828968736,0.017097082735533238,-40.03078104691008,-13.528905234550397,-18.387909133876875,0.005376344086021505
28,rating_history,30.5,27.833333333333332,-2.666666666666668,0.6666666666666666,0.16666666666666666,-0.5,1500.0,40,surface_management,-32.85127521928096,-13.096857410881801,-17.61823828968736,0.017097082735533238,-40.03078104691008,-13.528905234550397,-18.387909133876875,0.005376344086021505
29,control,25.833333333333332,26.666666666666668,0.8333333333333357,0.0,0.0,0.0,1500.0,40,ordinary_practice,-42.65081358791504,-13.802943792653938,-17.196788589832067,0.0,-36.670599647266314,-13.109858906525574,-20.059065255731923,0.0
29,rating_only,25.833333333333332,25.666666666666668,-0.1666666666666643,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-42.65081358791504,-13.802943792653938,-17.196788589832067,0.0,-40.0592850359517,-13.205959842626509,-19.97844932844933,0.006172839506172839
29,rating_history,25.833333333333332,24.833333333333332,-1.0,0.0,0.0,0.0,1500.0,40,surface_management,-42.65081358791504,-13.802943792653938,-17.196788589832067,0.0,-36.54149097815765,-12.785394112060779,-19.574838556505224,0.0
30,control,26.0,27.666666666666668,1.6666666666666679,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-37.05837567748112,-12.61487165508155,-17.29634083631585,0.005747126436781609,-32.50266246099579,-13.347198480531814,-21.683940442273776,0.0
30,rating_only,26.0,27.5,1.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-37.05837567748112,-12.61487165508155,-17.29634083631585,0.005747126436781609,-34.86399090157155,-13.395838749064556,-21.450856867147188,0.0
30,rating_history,26.0,27.666666666666668,1.6666666666666679,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,surface_management,-37.05837567748112,-12.61487165508155,-17.29634083631585,0.005747126436781609,-31.186674362249075,-13.364872824068225,-21.062724025655058,0.0
31,control,27.0,26.333333333333332,-0.6666666666666679,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-39.3064980421877,-13.603400277883036,-20.054710749021094,0.005952380952380952,-38.65853625842756,-12.982057917927483,-19.689053325901153,0.0047619047619047615
31,rating_only,27.0,28.0,1.0,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-39.3064980421877,-13.603400277883036,-20.054710749021094,0.005952380952380952,-39.4833428300095,-13.656495726495727,-19.68921177587844,0.0
31,rating_history,27.0,25.5,-1.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,height_management,-39.3064980421877,-13.603400277883036,-20.054710749021094,0.005952380952380952,-41.571141320365456,-13.367393162393162,-19.13810639552019,0.012413793103448275
32,control,27.333333333333332,28.166666666666668,0.8333333333333357,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-35.26655495659945,-12.718219555441468,-17.276825271194014,0.005376344086021505,-35.53403983815748,-13.539237472766885,-19.760247432306254,0.004901960784313725
32,rating_only,27.333333333333332,27.333333333333332,0.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-35.26655495659945,-12.718219555441468,-17.276825271194014,0.005376344086021505,-40.42895355151947,-13.546118573785916,-18.69918359193207,0.004901960784313725
32,rating_history,27.333333333333332,27.333333333333332,0.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,hole_management,-35.26655495659945,-12.718219555441468,-17.276825271194014,0.005376344086021505,-40.42895355151947,-13.546118573785916,-18.69918359193207,0.004901960784313725
33,control,27.166666666666668,27.166666666666668,0.0,0.0,0.0,0.0,1500.0,40,ordinary_practice,-37.4913711001642,-13.023522167487684,-18.71098522167488,0.0,-36.417577143327975,-12.849909924185045,-18.901040905427262,0.0
33,rating_only,27.166666666666668,27.166666666666668,0.0,0.0,0.0,0.0,1500.0,40,rating_tier_board,-37.4913711001642,-13.023522167487684,-18.71098522167488,0.0,-36.39757714332798,-12.849909924185045,-18.901040905427262,0.0
33,rating_history,27.166666666666668,28.0,0.8333333333333321,0.0,0.0,0.0,1500.0,40,height_management,-37.4913711001642,-13.023522167487684,-18.71098522167488,0.0,-38.41828272765425,-13.083730090821303,-16.990396838978597,0.0
34,control,28.333333333333332,28.166666666666668,-0.1666666666666643,0.3333333333333333,0.16666666666666666,-0.16666666666666666,1500.0,40,ordinary_practice,-35.77235597390052,-13.675456822870617,-19.800635090218424,0.010763888888888889,-39.995882074914334,-14.080959492518632,-20.11770965991396,0.005376344086021505
34,rating_only,28.333333333333332,27.833333333333332,-0.5,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,rating_tier_board,-35.77235597390052,-13.675456822870617,-19.800635090218424,0.010763888888888889,-35.64802242244771,-13.189868496765047,-19.697623842738786,0.0
34,rating_history,28.333333333333332,26.833333333333332,-1.5,0.3333333333333333,0.16666666666666666,-0.16666666666666666,1500.0,40,hole_management,-35.77235597390052,-13.675456822870617,-19.800635090218424,0.010763888888888889,-37.642727143426065,-13.596757151649625,-20.413939109476743,0.005376344086021505
35,control,25.833333333333332,28.333333333333332,2.5,0.16666666666666666,0.5,0.33333333333333337,1500.0,40,ordinary_practice,-39.973011428758554,-13.458672266430888,-19.018388348560762,0.006172839506172839,-40.16836744954392,-13.541146304675717,-18.09460748401925,0.014705882352941176
